"model","scenario","variable","SDP","relative_change_iam_variable_pc","total_atkinson_utility_change","global_gini","global_avg_deprivation","global_avg_surplus","AggUtilitarian","Prioritarian","Egalitarian","Sufficientarian","Limitarian"
"GCAM 5.3","SSP1-lowcostDACCS-2p6-3pctHR","Final_Energy_Residential_and_Commercial","RC",1.23435151505566,2.11273021818254,0.237836955067475,0,4.61987851350614,"yes","yes","yes","yes","no"
"GCAM 5.3","SSP1-noDACCS-1p9-3pctHR","Final_Energy_Residential_and_Commercial","RC",1.18999785338322,1.79232998364852,0.235279442185366,0,4.31417473218418,"yes","yes","yes","yes","no"
"GCAM 5.3","SSP1-noDACCS-2p6-3pctHR","Final_Energy_Residential_and_Commercial","RC",1.22615937942069,2.05666112069275,0.237420547850681,0,4.77239779282182,"yes","yes","yes","yes","no"
"GCAM 5.3","SSP2-DACCS-2p6-3pctHR","Final_Energy_Residential_and_Commercial","RC",1.11759299427777,1.4800630105737,0.282075474092888,0,4.35588182984099,"yes","yes","yes","yes","no"
"GCAM 5.3","SSP2-noDACCS-2p6-3pctHR","Final_Energy_Residential_and_Commercial","RC",1.10674914330541,1.39563741950938,0.281207438123666,0,4.15125623467455,"yes","yes","yes","yes","no"
"GCAM 5.3","SSP4-DACCS-1p9-3pctHR","Final_Energy_Residential_and_Commercial","RC",1.08373463987638,1.29565740416596,0.274415062054157,0,3.70615895287278,"yes","yes","yes","yes","no"
"GCAM 5.3","SSP4-DACCS-2p6-3pctHR","Final_Energy_Residential_and_Commercial","RC",1.09966073093747,1.43532274594504,0.27740815908728,0,3.97807724082168,"yes","yes","yes","yes","no"
"GCAM 5.3","SSP4-highcostDACCS-2p6-3pctHR","Final_Energy_Residential_and_Commercial","RC",1.08596753426474,1.3157941038806,0.274932327650007,0,3.74826802500444,"yes","yes","yes","yes","no"
"GCAM 5.3","SSP4-medcostDACCS-2p6-3pctHR","Final_Energy_Residential_and_Commercial","RC",1.09102334272948,1.36036728458967,0.275889175475652,0,3.83626221957956,"yes","yes","yes","yes","no"
"GCAM 5.3","SSP4-noDACCS-1p9-3pctHR","Final_Energy_Residential_and_Commercial","RC",1.06258218522971,1.10418637220373,0.270315956170004,0,3.28376692266644,"yes","yes","yes","yes","no"
"GCAM 5.3","SSP4-noDACCS-2p6-3pctHR","Final_Energy_Residential_and_Commercial","RC",1.0859551515991,1.31678633951185,0.27473848058591,0,3.74419197008304,"yes","yes","yes","yes","no"
"GCAM 5.3","SSP5-DACCS-1p9-3pctHR","Final_Energy_Residential_and_Commercial","RC",1.63596020379865,4.53536989225034,0.217488587717823,0,11.7764808669112,"yes","yes","yes","yes","no"
"GCAM 5.3","SSP5-DACCS-2p6-3pctHR","Final_Energy_Residential_and_Commercial","RC",1.67256864607935,4.72366419882244,0.21758217441167,0,12.4570926356551,"yes","yes","yes","yes","no"
"GCAM 5.3","SSP5-noDACCS-2p6-3pctHR","Final_Energy_Residential_and_Commercial","RC",1.60906135050387,4.39143190525162,0.217959034918495,0,11.2689139921337,"yes","yes","yes","yes","no"
"GCAM 5.3","SSP_SSP1","Final_Energy_Residential_and_Commercial","RC",1.1199937268881,1.26114056557061,0.228180859789746,0,3.69356407474761,"yes","yes","yes","yes","no"
"GCAM 5.3","SSP_SSP2","Final_Energy_Residential_and_Commercial","RC",1.05416138446749,0.881233973542521,0.265309490203253,0,3.21673054084972,"yes","yes","yes","yes","no"
"GCAM 5.3","SSP_SSP3","Final_Energy_Residential_and_Commercial","RC",0.89103481007131,-0.261950089022054,0.259338723555342,0,1.78295147375387,"no","no","yes","yes","no"
"GCAM 5.3","SSP_SSP4","Final_Energy_Residential_and_Commercial","RC",1.05127123168503,0.894027393314566,0.212852061220817,0,2.95568219292707,"yes","yes","yes","yes","no"
"GCAM 5.3","SSP_SSP5","Final_Energy_Residential_and_Commercial","RC",1.52757407234798,3.87314130943341,0.210503345843868,0,9.62649598715879,"yes","yes","yes","yes","no"
"GCAM-PR 5.3","PR_CP_Intensity","Final_Energy_Residential_and_Commercial","RC",1.14695825218398,1.81025464824515,0.261492190355372,0,4.12262019599236,"yes","yes","yes","yes","no"
"GCAM-PR 5.3","PR_CP_Price","Final_Energy_Residential_and_Commercial","RC",1.15740202125037,1.86618767514939,0.262694179565148,0,4.26301544714118,"yes","yes","yes","yes","no"
"GCAM-PR 5.3","PR_CP_PriceOnly","Final_Energy_Residential_and_Commercial","RC",1.19046007856986,2.07688316200022,0.248333158662367,0,4.8736806765458,"yes","yes","yes","yes","no"
"GCAM-PR 5.3","PR_NDC_Intensity","Final_Energy_Residential_and_Commercial","RC",1.11492782303255,1.54542141115791,0.259054391872635,0,3.50587304867213,"yes","yes","yes","yes","no"
"GCAM-PR 5.3","PR_NDC_Price","Final_Energy_Residential_and_Commercial","RC",1.13668468062529,1.70522781130463,0.25869011100948,0,3.84494229030392,"yes","yes","yes","yes","no"
"GCAM-PR 5.3","PR_NDC_PriceOnly","Final_Energy_Residential_and_Commercial","RC",1.16958481237269,1.91876319850659,0.270724074790933,0,4.42014718340719,"yes","yes","yes","yes","no"
"GCAM-PR 5.3","PR_baseline","Final_Energy_Residential_and_Commercial","RC",1.18975480374527,2.10041818931865,0.254760951293878,0,5.24216894777554,"yes","yes","yes","yes","no"
"GCAM-PR 5.3","USComp+UpdPledges+RoWCond","Final_Energy_Residential_and_Commercial","RC",1.08054707167051,1.35371097543896,0.202584191673008,0,3.40410137065922,"yes","yes","yes","yes","no"
"GCAM-PR 5.3","USComp+UpdPledges+RoWRatchet","Final_Energy_Residential_and_Commercial","RC",1.06984583725233,1.25339433263921,0.200426204737041,0,3.28393337144993,"yes","yes","yes","yes","no"
"GCAM-PR 5.3","USCurM+RoWCond","Final_Energy_Residential_and_Commercial","RC",1.13280948439373,1.71398794920113,0.277147812118197,0,3.57208964573288,"yes","yes","yes","yes","no"
"GCAM-PR 5.3","USCurM+RoWUncond","Final_Energy_Residential_and_Commercial","RC",1.16031201177376,1.87873068691519,0.277096704370848,0,3.86549454868383,"yes","yes","yes","yes","no"
"GCAM-PR 5.3","USCurM+UpdPledges+RoWCond","Final_Energy_Residential_and_Commercial","RC",1.10925249207166,1.55111831661716,0.257722002107517,0,3.43575436528685,"yes","yes","yes","yes","no"
"GCAM5.2_NET","GCAM_1.5C_high_os_high-cost-DAC","Final_Energy_Residential_and_Commercial","RC",0.994578800304503,0.46968560109568,0.245171099779176,0,3.42644768133076,"no","yes","yes","yes","no"
"GCAM5.2_NET","GCAM_1.5C_high_os_low-cost-DAC","Final_Energy_Residential_and_Commercial","RC",1.00869101242495,0.633694193546273,0.249084878623052,0,3.7651481282872,"no","yes","yes","yes","no"
"GCAM5.2_NET","GCAM_1.5C_low_os_high-cost-DAC","Final_Energy_Residential_and_Commercial","RC",0.991513959142037,0.439319016186964,0.244556087826299,0,3.37688718735235,"no","yes","yes","yes","no"
"GCAM5.2_NET","GCAM_1.5C_low_os_low-cost-DAC","Final_Energy_Residential_and_Commercial","RC",1.00611837139934,0.609189397815573,0.248646223568928,0,3.71946534622768,"no","yes","yes","yes","no"
"GCAM5.2_NET","GCAM_1.5C_low_os_noDAC","Final_Energy_Residential_and_Commercial","RC",0.983358278505136,0.314341660984823,0.241041259971522,0,3.11981883687903,"no","yes","yes","yes","no"
"GEM-E3 V1","CD-LINKS_INDCi","Final_Energy_Residential_and_Commercial","RC",0.796131585629456,-0.475363009551052,0.0967283866942348,0,5.2223068848302,"no","no","yes","yes","no"
"GEM-E3 V1","CD-LINKS_INDCi_recGenTaxation","Final_Energy_Residential_and_Commercial","RC",0.954425009912534,-0.154365915705841,0.186726582713994,0,12.2707376103512,"no","no","yes","yes","no"
"GEM-E3 V1","CD-LINKS_INDCi_recSocialSecurity","Final_Energy_Residential_and_Commercial","RC",0.95549345533866,-0.150680449938762,0.184724088540397,0,12.3236086839179,"no","no","yes","yes","no"
"GEM-E3 V1","CD-LINKS_NPi","Final_Energy_Residential_and_Commercial","RC",0.970092528366734,-0.0770678752980078,0.087469277541839,0,14.1887345422783,"no","no","yes","yes","no"
"GEM-E3 V1","CD-LINKS_NPi2020_1000","Final_Energy_Residential_and_Commercial","RC",0.639319669456886,-1.01625471738092,0.220843660270952,0,0.257960899744489,"no","no","yes","yes","no"
"GEM-E3 V1","CD-LINKS_NPi2020_1000_recGenTaxation","Final_Energy_Residential_and_Commercial","RC",0.805181319166419,-0.465488663089786,0.132954524388963,0,4.873061847817,"no","no","yes","yes","no"
"GEM-E3 V1","CD-LINKS_NPi2020_1000_recSocialSecurity","Final_Energy_Residential_and_Commercial","RC",0.809695461607653,-0.454394488070692,0.133201763827864,0,5.09637034392971,"no","no","yes","yes","no"
"GEM-E3 V1","CD-LINKS_NPi2020_1600","Final_Energy_Residential_and_Commercial","RC",0.691106247270938,-0.872337640390121,0.229495824731202,0,4.66325047821218,"no","no","yes","yes","no"
"GEM-E3 V1","CD-LINKS_NPi2020_400","Final_Energy_Residential_and_Commercial","RC",0.650086934657694,-1.00566129231201,0.237063684832612,0,2.11254971936755,"no","no","yes","yes","no"
"GEM-E3 V1","CD-LINKS_NPi2020_400_recGenTaxation","Final_Energy_Residential_and_Commercial","RC",0.732907530716486,-0.652581900483351,0.130023863353202,0,2.593522737277,"no","no","yes","yes","no"
"GEM-E3 V1","CD-LINKS_NPi2020_400_recSocialSecurity","Final_Energy_Residential_and_Commercial","RC",0.742074097884467,-0.626931059814138,0.127580141860387,0,3.09570508027077,"no","no","yes","yes","no"
"GEM-E3_V2021","EN_INDCi2030_1000","Final_Energy_Residential_and_Commercial","RC",0.994737096741446,0.242429796842359,0.295048780842571,0,3.8242594690683,"no","yes","yes","yes","no"
"GEM-E3_V2021","EN_INDCi2030_1000_COV","Final_Energy_Residential_and_Commercial","RC",1.02930193787766,0.503562309069807,0.298880686651263,-0.247323405177669,3.3166010030994,"no","yes","yes","no","no"
"GEM-E3_V2021","EN_INDCi2030_1000_COV_NDCp","Final_Energy_Residential_and_Commercial","RC",1.04576309793086,0.648960845332841,0.284064890811072,-0.151767647160753,3.63763705826255,"no","yes","yes","no","no"
"GEM-E3_V2021","EN_INDCi2030_1000_NDCp","Final_Energy_Residential_and_Commercial","RC",0.988222881493795,0.213652124383188,0.291344761074451,0,3.53955692944043,"no","yes","yes","yes","no"
"GEM-E3_V2021","EN_INDCi2030_1000f","Final_Energy_Residential_and_Commercial","RC",1.09831703730541,0.984354485806481,0.255787607210616,0,6.838014897458,"yes","yes","yes","yes","no"
"GEM-E3_V2021","EN_INDCi2030_1000f_COV","Final_Energy_Residential_and_Commercial","RC",1.11424806521586,1.10245650673459,0.269284816191732,0,5.64471688338432,"yes","yes","yes","yes","no"
"GEM-E3_V2021","EN_INDCi2030_1000f_COV_NDCp","Final_Energy_Residential_and_Commercial","RC",1.10190495132926,1.04063993508578,0.266286069360391,0,5.15550785279058,"yes","yes","yes","yes","no"
"GEM-E3_V2021","EN_INDCi2030_1000f_NDCp","Final_Energy_Residential_and_Commercial","RC",1.08795472189692,0.9288376767865,0.252955510705405,0,6.39488560978437,"yes","yes","yes","yes","no"
"GEM-E3_V2021","EN_INDCi2030_1400","Final_Energy_Residential_and_Commercial","RC",1.14545391028157,1.2949024983896,0.257987701848016,0,8.06620699420651,"yes","yes","yes","yes","no"
"GEM-E3_V2021","EN_INDCi2030_1400f","Final_Energy_Residential_and_Commercial","RC",1.14545391028157,1.2949024983896,0.257987701848016,0,8.06620699420651,"yes","yes","yes","yes","no"
"GEM-E3_V2021","EN_INDCi2030_1800","Final_Energy_Residential_and_Commercial","RC",1.18167086145636,1.52395340569767,0.26066560470778,0,8.95216165530032,"yes","yes","yes","yes","no"
"GEM-E3_V2021","EN_INDCi2030_1800f","Final_Energy_Residential_and_Commercial","RC",1.18167086145636,1.52395340569767,0.26066560470778,0,8.95216165530032,"yes","yes","yes","yes","no"
"GEM-E3_V2021","EN_INDCi2030_600f","Final_Energy_Residential_and_Commercial","RC",0.869842863750203,-0.843090086596142,0.321548837020141,-1.0905874924526,3.68453496622438,"no","no","yes","no","no"
"GEM-E3_V2021","EN_INDCi2030_600f_COV","Final_Energy_Residential_and_Commercial","RC",0.888214887791282,-0.703904476514726,0.330198222355202,-1.66208424537603,3.13566770511658,"no","no","no","no","no"
"GEM-E3_V2021","EN_INDCi2030_600f_COV_NDCp","Final_Energy_Residential_and_Commercial","RC",0.888861794343452,-0.677353590014665,0.326024432744539,-1.53996224484329,2.76815791609306,"no","no","yes","no","no"
"GEM-E3_V2021","EN_INDCi2030_600f_NDCp","Final_Energy_Residential_and_Commercial","RC",0.87052363292211,-0.81983237645634,0.318025600638948,-0.981929280385402,3.42748288517496,"no","no","yes","no","no"
"GEM-E3_V2021","EN_INDCi2030_800","Final_Energy_Residential_and_Commercial","RC",0.824198588388511,-1.29375648961805,0.336496960309409,-2.01088176285354,2.79483314107967,"no","no","no","no","no"
"GEM-E3_V2021","EN_INDCi2030_800f","Final_Energy_Residential_and_Commercial","RC",0.946136958812076,-0.165048215013123,0.303747624617532,0,5.93670294789418,"no","no","yes","yes","no"
"GEM-E3_V2021","EN_INDCi2100","Final_Energy_Residential_and_Commercial","RC",1.27669690764895,2.30950901601321,0.245949896589949,0,7.47642589401866,"yes","yes","yes","yes","no"
"GEM-E3_V2021","EN_INDCi2100_COV","Final_Energy_Residential_and_Commercial","RC",1.30347630862952,2.27793559724903,0.271409987370142,0,6.59285047414409,"yes","yes","yes","yes","no"
"GEM-E3_V2021","EN_INDCi2100_COV_NDCp","Final_Energy_Residential_and_Commercial","RC",1.25519122435999,2.06326437076147,0.237068843830774,0,8.2147888339645,"yes","yes","yes","yes","no"
"GEM-E3_V2021","EN_INDCi2100_NDCp","Final_Energy_Residential_and_Commercial","RC",1.23605163197045,1.93251188464416,0.220312076871166,0,9.40275196001568,"yes","yes","yes","yes","no"
"GEM-E3_V2021","EN_NPi2020_1000","Final_Energy_Residential_and_Commercial","RC",1.09908227935962,0.983023739608331,0.256548097247732,0,6.90521694005894,"yes","yes","yes","yes","no"
"GEM-E3_V2021","EN_NPi2020_1000_COV","Final_Energy_Residential_and_Commercial","RC",1.11978174123541,1.13697203958177,0.269676000636843,0,5.78537834135428,"yes","yes","yes","yes","no"
"GEM-E3_V2021","EN_NPi2020_1000f","Final_Energy_Residential_and_Commercial","RC",1.12269355931142,1.13685019230098,0.257486737434409,0,7.5169837236228,"yes","yes","yes","yes","no"
"GEM-E3_V2021","EN_NPi2020_1000f_COV","Final_Energy_Residential_and_Commercial","RC",1.13850589138058,1.25610364694929,0.270651843734164,0,6.23179478922636,"yes","yes","yes","yes","no"
"GEM-E3_V2021","EN_NPi2020_1400","Final_Energy_Residential_and_Commercial","RC",1.15954158659285,1.37680897407862,0.259850133182835,0,8.47971910293487,"yes","yes","yes","yes","no"
"GEM-E3_V2021","EN_NPi2020_1400f","Final_Energy_Residential_and_Commercial","RC",1.15954158659285,1.37680897407862,0.259850133182835,0,8.47971910293487,"yes","yes","yes","yes","no"
"GEM-E3_V2021","EN_NPi2020_1800","Final_Energy_Residential_and_Commercial","RC",1.19482169777464,1.59935132327686,0.262466623716027,0,9.35646927184666,"yes","yes","yes","yes","no"
"GEM-E3_V2021","EN_NPi2020_1800f","Final_Energy_Residential_and_Commercial","RC",1.19482169777464,1.59935132327686,0.262466623716027,0,9.35646927184666,"yes","yes","yes","yes","no"
"GEM-E3_V2021","EN_NPi2020_400f","Final_Energy_Residential_and_Commercial","RC",0.886713593549864,-0.665631117667786,0.313868671450816,-0.64845614880943,3.93724060391878,"no","no","yes","no","no"
"GEM-E3_V2021","EN_NPi2020_500","Final_Energy_Residential_and_Commercial","RC",0.829248038618643,-1.21660286693135,0.329506604894917,-1.76059046169289,2.53722040291907,"no","no","yes","no","no"
"GEM-E3_V2021","EN_NPi2020_500f","Final_Energy_Residential_and_Commercial","RC",0.944383686299166,-0.16013215625431,0.298508465340284,0,5.56253988133437,"no","no","yes","yes","no"
"GEM-E3_V2021","EN_NPi2020_600","Final_Energy_Residential_and_Commercial","RC",0.833732997617745,-1.18298548697862,0.331991144303887,-1.76867822034971,2.90498678869351,"no","no","no","no","no"
"GEM-E3_V2021","EN_NPi2020_600_COV","Final_Energy_Residential_and_Commercial","RC",0.845708740223662,-1.10326241255407,0.339829484096423,-2.34392634983859,1.86875141700091,"no","no","no","no","no"
"GEM-E3_V2021","EN_NPi2020_600f","Final_Energy_Residential_and_Commercial","RC",0.998146722201392,0.27283585742622,0.291758386280376,0,3.92427993910762,"no","yes","yes","yes","no"
"GEM-E3_V2021","EN_NPi2020_600f_COV","Final_Energy_Residential_and_Commercial","RC",1.03013277647665,0.513411578521168,0.294582239814247,-0.251852196907695,3.28390598930598,"no","yes","yes","no","no"
"GEM-E3_V2021","EN_NPi2020_800","Final_Energy_Residential_and_Commercial","RC",0.960561608243871,-0.0377167703910821,0.295943753301517,0,2.92167844886035,"no","no","yes","yes","no"
"GEM-E3_V2021","EN_NPi2020_800f","Final_Energy_Residential_and_Commercial","RC",1.09530652817868,0.954858053897297,0.256414163927515,0,6.79774112101799,"yes","yes","yes","yes","no"
"GEM-E3_V2021","EN_NPi2100","Final_Energy_Residential_and_Commercial","RC",1.35583580595015,2.49123464544495,0.240151951066466,0,9.59255255468788,"yes","yes","yes","yes","no"
"GEM-E3_V2021","EN_NPi2100_COV","Final_Energy_Residential_and_Commercial","RC",1.3616912611508,2.52698659178369,0.282863839781506,0,8.06851459330004,"yes","yes","yes","yes","no"
"GEMINI-E3 7.0","PR_Baseline","Final_Energy_Residential_and_Commercial","RC",1.25517501005143,2.99676265836098,0.431432917838033,-1.02814723503976,7.65099103258911,"yes","yes","no","no","no"
"GEMINI-E3 7.0","PR_CP_Intensity","Final_Energy_Residential_and_Commercial","RC",1.12249477783739,2.38974514790089,0.431022615881487,-1.35266352578031,12.215572743307,"yes","yes","no","no","no"
"GEMINI-E3 7.0","PR_CP_Price","Final_Energy_Residential_and_Commercial","RC",1.21035382525553,2.84332629291663,0.431633734487944,-0.977685603179642,12.594461990507,"yes","yes","no","no","no"
"GEMINI-E3 7.0","PR_CP_PriceOnly","Final_Energy_Residential_and_Commercial","RC",1.09999717829697,2.03565791546332,0.429131022248959,0,9.14991227554791,"yes","yes","no","yes","no"
"GEMINI-E3 7.0","PR_CurPol_EI","Final_Energy_Residential_and_Commercial","RC",1.12249477783739,2.38974514790089,0.431022615881487,-1.35266352578031,12.215572743307,"yes","yes","no","no","no"
"GEMINI-E3 7.0","PR_NDC_EI","Final_Energy_Residential_and_Commercial","RC",1.01318247665469,1.69256545857288,0.394389021911115,-1.00392268705709,7.79548436086684,"no","yes","no","no","no"
"GEMINI-E3 7.0","PR_NDC_Intensity","Final_Energy_Residential_and_Commercial","RC",1.01318247665469,1.69256545857288,0.394389021911115,-1.00392268705709,7.79548436086684,"no","yes","no","no","no"
"GEMINI-E3 7.0","PR_NDC_Price","Final_Energy_Residential_and_Commercial","RC",1.18226653122087,2.66939031996287,0.418414160078056,-0.962754013046335,9.87266829326502,"yes","yes","no","no","no"
"GMM-17","Hard_Rock","Final_Energy_Residential_and_Commercial","RC",0.956092564164099,0.364610570023689,0.256664927914904,0,2.81572213591833,"no","yes","yes","yes","no"
"GMM-17","Modern_Jazz","Final_Energy_Residential_and_Commercial","RC",0.894187431498807,-0.111214232438567,0.317417664069224,0,2.52067569880585,"no","no","yes","yes","no"
"GMM-17","Symphony_1.5C","Final_Energy_Residential_and_Commercial","RC",0.7760783553001,-1.35824563164731,0.237838242363771,0,0.493702963687702,"no","no","yes","yes","no"
"GMM-17","Unfinished_Symphony","Final_Energy_Residential_and_Commercial","RC",0.835792890122642,-0.657379219933087,0.256274460089821,0,1.7707596747805,"no","no","yes","yes","no"
"ICES-XPS 1.0","PR_Baseline","Final_Energy_Residential_and_Commercial","RC",1.6561958232002,6.19059180293934,0.49939411753404,-0.98126943501129,15.7577753504243,"yes","yes","no","no","no"
"ICES-XPS 1.0","PR_CP_Intensity","Final_Energy_Residential_and_Commercial","RC",1.53900081990602,5.53697009060565,0.487440641517524,-1.32587847309147,12.965593166035,"yes","yes","no","no","no"
"ICES-XPS 1.0","PR_CP_Price","Final_Energy_Residential_and_Commercial","RC",1.62604647706446,6.07683837422108,0.486329324446247,-0.858273223073594,14.8959856590373,"yes","yes","no","no","no"
"ICES-XPS 1.0","PR_CP_PriceOnly","Final_Energy_Residential_and_Commercial","RC",1.61099426075998,6.07612079635514,0.491646445850778,-1.30713401094362,14.6914545972235,"yes","yes","no","no","no"
"ICES-XPS 1.0","PR_CurPol_EI","Final_Energy_Residential_and_Commercial","RC",1.53900081990602,5.53697009060565,0.487440641517524,-1.32587847309147,12.965593166035,"yes","yes","no","no","no"
"ICES-XPS 1.0","PR_NDC_EI","Final_Energy_Residential_and_Commercial","RC",1.54448798857166,5.48349674003845,0.514984653578104,-1.75701327664246,13.1893411309025,"yes","yes","no","no","no"
"ICES-XPS 1.0","PR_NDC_Intensity","Final_Energy_Residential_and_Commercial","RC",1.54448798857166,5.48349674003845,0.514984653578104,-1.75701327664246,13.1893411309025,"yes","yes","no","no","no"
"ICES-XPS 1.0","PR_NDC_Price","Final_Energy_Residential_and_Commercial","RC",1.58914323893545,5.98366023417557,0.497241734212075,-1.30822087247488,14.1311538620834,"yes","yes","no","no","no"
"ICES-XPS 1.0","PR_NDC_PriceOnly","Final_Energy_Residential_and_Commercial","RC",1.63955297385509,6.18631740258951,0.500499273224785,-1.36836083083525,15.3182823399322,"yes","yes","no","no","no"
"IMAGE 3.0","CO_2Deg2020","Final_Energy_Residential_and_Commercial","RC",0.77025675725512,-1.38366960420409,0.306133162073859,0,0,"no","no","yes","yes","yes"
"IMAGE 3.0","CO_2Deg2030","Final_Energy_Residential_and_Commercial","RC",0.750005716255378,-1.5072761865632,0.301339041254226,0,0,"no","no","yes","yes","yes"
"IMAGE 3.0","CO_BAU","Final_Energy_Residential_and_Commercial","RC",1.20080777980957,0.80010976030259,0.270875004820373,0,9.14304986513887,"yes","yes","yes","yes","no"
"IMAGE 3.0","CO_Bridge","Final_Energy_Residential_and_Commercial","RC",0.673617013993783,-2.06851422163538,0.283915765277501,-0.0165789644404093,0,"no","no","yes","no","yes"
"IMAGE 3.0","CO_CurPol","Final_Energy_Residential_and_Commercial","RC",1.18131072484678,0.748685068305555,0.265096184833111,0,8.10240318562614,"yes","yes","yes","yes","no"
"IMAGE 3.0","CO_GPP","Final_Energy_Residential_and_Commercial","RC",0.833552035502586,-0.984455594756508,0.278563123053211,0,0,"no","no","yes","yes","yes"
"IMAGE 3.0","CO_NDCplus","Final_Energy_Residential_and_Commercial","RC",1.09956754831334,0.346345402689149,0.248402059466178,0,5.27455065430115,"yes","yes","yes","yes","no"
"IMAGE 3.0","EN_INDCi2030_1000","Final_Energy_Residential_and_Commercial","RC",0.696632812216479,-2.45424731544421,0.330077151389401,-0.651315993539603,0,"no","no","no","no","yes"
"IMAGE 3.0","EN_INDCi2030_1000f","Final_Energy_Residential_and_Commercial","RC",0.723277155545661,-2.09612812961321,0.331657488967414,0,0.999411559047459,"no","no","no","yes","no"
"IMAGE 3.0","EN_INDCi2030_1200","Final_Energy_Residential_and_Commercial","RC",0.721273831849991,-2.12262054193931,0.332553988202667,0,0.984768992968604,"no","no","no","yes","no"
"IMAGE 3.0","EN_INDCi2030_1200f","Final_Energy_Residential_and_Commercial","RC",0.740250731073418,-1.87201136944357,0.332701239031505,0,1.75874675870166,"no","no","no","yes","no"
"IMAGE 3.0","EN_INDCi2030_1400","Final_Energy_Residential_and_Commercial","RC",0.806610361907649,-1.08866280440449,0.311202629460184,0,0.893420194801117,"no","no","yes","yes","no"
"IMAGE 3.0","EN_INDCi2030_1400f","Final_Energy_Residential_and_Commercial","RC",0.78975905065969,-1.27878113513526,0.310347866430157,0,0.59563564245549,"no","no","yes","yes","no"
"IMAGE 3.0","EN_INDCi2030_3000","Final_Energy_Residential_and_Commercial","RC",0.953384581823705,0.451450790970597,0.325310481640926,0,3.34435384476982,"no","yes","yes","yes","no"
"IMAGE 3.0","EN_INDCi2030_3000f","Final_Energy_Residential_and_Commercial","RC",0.953384581823705,0.451450790970597,0.325310481640926,0,3.34435384476982,"no","yes","yes","yes","no"
"IMAGE 3.0","EN_INDCi2030_800f","Final_Energy_Residential_and_Commercial","RC",0.696493750299703,-2.46095179148478,0.326091567959547,-0.687840204666847,0,"no","no","yes","no","yes"
"IMAGE 3.0","EN_INDCi2100","Final_Energy_Residential_and_Commercial","RC",0.954181842573424,0.357879112184783,0.318064120634685,0,2.58043378000509,"no","yes","yes","yes","no"
"IMAGE 3.0","EN_NPi2020_1000","Final_Energy_Residential_and_Commercial","RC",0.706959412011324,-2.31640117659374,0.331478982200162,-0.416379953237968,0.330863406634531,"no","no","no","no","no"
"IMAGE 3.0","EN_NPi2020_1000f","Final_Energy_Residential_and_Commercial","RC",0.765396804228122,-1.57584527406992,0.330711478893029,0,0.242671063686886,"no","no","no","yes","no"
"IMAGE 3.0","EN_NPi2020_1200","Final_Energy_Residential_and_Commercial","RC",0.761286476633116,-1.63200348245304,0.332528476766693,0,0.190478239860939,"no","no","no","yes","no"
"IMAGE 3.0","EN_NPi2020_1200f","Final_Energy_Residential_and_Commercial","RC",0.81015076039837,-1.05641778465077,0.312880350482311,0,0.966544972193704,"no","no","yes","yes","no"
"IMAGE 3.0","EN_NPi2020_1400","Final_Energy_Residential_and_Commercial","RC",0.815007367389587,-1.00091415761431,0.313332604681034,0,1.05809701725622,"no","no","yes","yes","no"
"IMAGE 3.0","EN_NPi2020_1400f","Final_Energy_Residential_and_Commercial","RC",0.829647868381959,-0.836965334524042,0.314744524482061,0,1.14182482589756,"no","no","yes","yes","no"
"IMAGE 3.0","EN_NPi2020_3000","Final_Energy_Residential_and_Commercial","RC",0.966366802777854,0.570445773700616,0.327673641173597,0,3.51278513432249,"no","yes","yes","yes","no"
"IMAGE 3.0","EN_NPi2020_3000f","Final_Energy_Residential_and_Commercial","RC",0.966366802777854,0.570445773700616,0.327673641173597,0,3.51278513432249,"no","yes","yes","yes","no"
"IMAGE 3.0","EN_NPi2020_600f","Final_Energy_Residential_and_Commercial","RC",0.684429793151085,-2.5957298766027,0.329897223228854,-0.229293082232379,0,"no","no","yes","no","yes"
"IMAGE 3.0","EN_NPi2020_800","Final_Energy_Residential_and_Commercial","RC",0.685598676449499,-2.59418281974605,0.329979147090261,-0.295651108439138,0,"no","no","yes","no","yes"
"IMAGE 3.0","EN_NPi2020_800f","Final_Energy_Residential_and_Commercial","RC",0.712774760214119,-2.23529913464809,0.330674603486873,-0.151569685308088,0.595769723233971,"no","no","no","no","no"
"IMAGE 3.0","EN_NPi2100","Final_Energy_Residential_and_Commercial","RC",1.01084113735753,0.973421059161588,0.331325454231468,0,4.39974660004514,"no","yes","no","yes","no"
"IMAGE 3.0","EN_NoPolicy","Final_Energy_Residential_and_Commercial","RC",1.0660572707655,1.3304132200969,0.377240762635025,0,5.95113599704751,"yes","yes","no","yes","no"
"IMAGE 3.2","SSP1-baseline","Final_Energy_Residential_and_Commercial","RC",1.22876430675629,2.1895421408145,0.330544346070024,0,3.59484376387641,"yes","yes","no","yes","no"
"IMAGE 3.2","SSP1_SPA1_19I_D","Final_Energy_Residential_and_Commercial","RC",1.01163665024905,0.4752405786822,0.32528197307083,0,1.14595360004848,"no","yes","yes","yes","no"
"IMAGE 3.2","SSP1_SPA1_19I_D_LB","Final_Energy_Residential_and_Commercial","RC",0.825711319420132,-1.32569000482398,0.289452757524504,0,0,"no","no","yes","yes","yes"
"IMAGE 3.2","SSP1_SPA1_19I_LI","Final_Energy_Residential_and_Commercial","RC",0.981039969717092,0.149369126448097,0.323098898261704,0,1.22278001588438,"no","yes","yes","yes","no"
