model,scenario,primary_energy_change,renewables_vs_fossil,Renewables,CDR,Demand,Other,IMP_count
COFFEE 1.1,EN_NPi2100,107.47899765028308,-454.90329255712356,False,True,False,False,1
COFFEE 1.1,EN_NPi2100_COV,75.52690312917241,-418.6435352164673,False,True,False,False,1
COPPE-COFFEE 1.0,CD-LINKS_INDC2030i_1600,320.36414016787694,-339.3213186055904,False,True,False,False,1
COPPE-COFFEE 1.0,CD-LINKS_INDCi,343.62597804608396,-565.9064051569849,False,True,False,False,1
COPPE-COFFEE 1.0,CD-LINKS_NDC2030i_1000,303.67696128266397,-175.55112055030588,False,True,False,False,1
COPPE-COFFEE 1.0,CD-LINKS_NPi,346.2070620571028,-574.8791863713702,False,True,False,False,1
COPPE-COFFEE 1.0,CD-LINKS_NPi2020_1000,306.8190731060721,-167.88925562219924,False,True,False,False,1
COPPE-COFFEE 1.0,CD-LINKS_NPi2020_1600,319.95200553181104,-309.95579043344947,False,True,False,False,1
COPPE-COFFEE 1.0,CD-LINKS_NPi2020_400,309.01528459962697,62.64822274097901,True,False,False,False,1
DNE21+ V.14C,CD-LINKS_INDC2030i_1600,199.47028892223568,-525.362538000383,False,True,False,False,1
DNE21+ V.14C,CD-LINKS_INDCi,254.56513704735596,-712.7215225887134,False,True,False,False,1
DNE21+ V.14C,CD-LINKS_NDC2030i_1000,155.84548168407593,-339.36273854404203,False,True,False,False,1
DNE21+ V.14C,CD-LINKS_NPi,324.246423747276,-730.2277274113801,False,True,False,False,1
DNE21+ V.14C,CD-LINKS_NPi2020_1000,120.28599366303604,-180.11933463163302,False,True,False,False,1
DNE21+ V.14C,CD-LINKS_NPi2020_1600,174.24900907167603,-471.14679244754916,False,True,False,False,1
DNE21+ V.14C,CD-LINKS_NPi2020_400,47.819490179436,151.10818434592102,True,False,False,False,1
DNE21+ V.14C,CD-LINKS_NoPolicy,305.6557355139962,-754.371783021932,False,True,False,False,1
DNE21+ V.14E1,EMF30_BCOC-EndU,220.48778489111226,-690.97620738024,False,True,False,False,1
DNE21+ V.14E1,EMF30_Baseline,227.43232467122994,-658.1201938733972,False,True,False,False,1
DNE21+ V.14E1,EMF30_CH4-Only,227.43232467122994,-658.1201938733972,False,True,False,False,1
DNE21+ V.14E1,EMF30_ClimPolicy,178.41810183843103,-121.79431928747698,False,True,False,False,1
DNE21+ V.14E1,EMF30_ClimPolicy+SLCF,165.0815761730331,-148.4328276122401,False,True,False,False,1
DNE21+ V.14E1,EMF30_D_BCOC-Red,227.43232467122994,-658.1201938733972,False,True,False,False,1
DNE21+ V.14E1,EMF30_D_CH4-ClimPolicy,227.43232467122994,-658.1201938733972,False,True,False,False,1
DNE21+ V.14E1,EMF30_D_CO2-Only,178.41810183843103,-121.79431928747698,False,True,False,False,1
DNE21+ V.14E1,EMF30_D_Frozen-EF-EndU,227.43232467122994,-658.1201938733972,False,True,False,False,1
DNE21+ V.14E1,EMF30_SLCF,220.48778489111226,-690.97620738024,False,True,False,False,1
DNE21+ V.14E1,EMF30_Slower-Action,142.97989620243095,-515.3507668851572,False,True,False,False,1
DNE21+ V.14E1,EMF30_Slower-Action+SLCF,134.535945274553,-549.0180666763199,False,True,False,False,1
DNE21+ V.14E1,EMF30_Slower-to-faster,29.49706236387101,-60.67994467979699,False,True,False,False,1
DNE21+ V.14E1,EMF30_Slower-to-faster+SLCF,16.027150274632845,-84.86002433448004,False,True,False,False,1
DNE21+ V.14E1,EMF30_Slower-to-faster+SLCF+HFC,15.056272385273019,-83.17621479167997,False,True,False,False,1
DNE21+ V.14E2,EMF33_1.5C_cost100,118.26420678363104,-97.704694633077,False,True,False,False,1
DNE21+ V.14E2,EMF33_1.5C_full,111.57012904323108,-89.40292588595696,False,True,False,False,1
DNE21+ V.14E2,EMF33_1.5C_limbio,-99.01892737436901,191.74313083164304,False,False,True,False,1
DNE21+ V.14E2,EMF33_1.5C_nofuel,109.31907257715102,-102.23502827195699,False,True,False,False,1
DNE21+ V.14E2,EMF33_Baseline,291.22786654635115,-745.8579297771572,False,True,False,False,1
DNE21+ V.14E2,EMF33_Med2C_cost100,115.74915080619098,-361.13886238907696,False,True,False,False,1
DNE21+ V.14E2,EMF33_Med2C_full,154.378705386271,-340.134261218037,False,True,False,False,1
DNE21+ V.14E2,EMF33_Med2C_limbio,121.55359132443095,-312.29279567939705,False,True,False,False,1
DNE21+ V.14E2,EMF33_Med2C_nobeccs,42.34415935539107,-257.110969296357,False,True,False,False,1
DNE21+ V.14E2,EMF33_Med2C_nofuel,154.33707100971094,-340.84383673259697,False,True,False,False,1
DNE21+ V.14E2,EMF33_Med2C_none,26.143076336431022,-271.2127907953173,False,True,False,False,1
DNE21+ V.14E2,EMF33_WB2C_cost100,138.40643852355095,-244.869708126357,False,True,False,False,1
DNE21+ V.14E2,EMF33_WB2C_full,162.77751578379082,-234.43738069187697,False,True,False,False,1
DNE21+ V.14E2,EMF33_WB2C_limbio,44.72728005387103,-202.658520317157,False,True,False,False,1
DNE21+ V.14E2,EMF33_WB2C_nobeccs,-47.508414639088926,52.95115212036302,False,False,True,False,1
DNE21+ V.14E2,EMF33_WB2C_nofuel,162.09721437483074,-238.119677990757,False,True,False,False,1
DNE21+ V.14E2,EMF33_WB2C_none,-86.47512384956894,24.9788557806028,False,False,True,False,1
DNE21+ V.14E2,EMF33_tax_hi_full,139.541562902191,-383.11957494947694,False,True,False,False,1
DNE21+ V.14E2,EMF33_tax_hi_none,97.804410450511,-428.85514819667725,False,True,False,False,1
DNE21+ V.14E2,EMF33_tax_lo_full,145.8468945878708,-532.5712352209172,False,True,False,False,1
DNE21+ V.14E2,EMF33_tax_lo_none,145.73337034323094,-534.2486197004372,False,True,False,False,1
E3ME 6.1,1.5C,-31.17799999999994,92.285,False,False,True,False,1
E3ME 6.1,1.5C OPEC sell-out,13.997000000000071,42.400000000000034,True,False,False,False,1
E3ME 6.1,2C,-24.378000000000043,-116.61800000000002,False,False,True,False,1
E3ME 6.1,2C OPEC sell-out,-13.560999999999922,-130.58799999999997,False,False,True,False,1
E3ME 6.1,Baseline,176.692,-523.3310000000001,False,True,False,False,1
E3ME 6.1,PR_Baseline,215.26,-411.88300000000004,False,True,False,False,1
E3ME 6.1,PR_CP_Intensity,223.67899999999997,-390.997,False,True,False,False,1
E3ME 6.1,PR_CP_Price,213.54100000000005,-407.65600000000006,False,True,False,False,1
E3ME 6.1,PR_NDC_Intensity,129.24300000000005,-334.96500000000003,False,True,False,False,1
E3ME 6.1,PR_NDC_Price,102.24800000000005,-304.41700000000003,False,True,False,False,1
ENV-Linkages 3.0,EMF30_BCOC-EndU,408.3805334196501,-803.4050143229782,False,True,False,False,1
ENV-Linkages 3.0,EMF30_Baseline,399.865895630541,-796.3424867854382,False,True,False,False,1
ENV-Linkages 3.0,EMF30_CH4-Only,379.6884640471851,-764.5838659276747,False,True,False,False,1
ENV-Linkages 3.0,EMF30_ClimPolicy,76.1423767962849,-263.2582867281915,False,True,False,False,1
ENV-Linkages 3.0,EMF30_ClimPolicy+SLCF,75.70911593551898,-260.27845298564654,False,True,False,False,1
ENV-Linkages 3.0,EMF30_D_BCOC-Red,409.13968993677406,-806.3167786444428,False,True,False,False,1
ENV-Linkages 3.0,EMF30_D_CH4-ClimPolicy,370.491457827986,-757.8716185403476,False,True,False,False,1
ENV-Linkages 3.0,EMF30_D_CO2-Only,82.39164961000392,-269.9306097010295,False,True,False,False,1
ENV-Linkages 3.0,EMF30_D_Frozen-CH4,399.80365182439596,-796.2675302005488,False,True,False,False,1
ENV-Linkages 3.0,EMF30_D_Frozen-EF,399.803651773876,-796.2675300976658,False,True,False,False,1
ENV-Linkages 3.0,EMF30_D_Frozen-EF-EndU,399.865895630541,-796.3424867854382,False,True,False,False,1
ENV-Linkages 3.0,EMF30_D_Frozen-EF-SLCF,399.80365182439596,-796.2675302005488,False,True,False,False,1
ENV-Linkages 3.0,EMF30_SLCF,388.2854087167332,-771.819424669385,False,True,False,False,1
ENV-Linkages 3.0,EMF30_Slower-Action,132.68402496441502,-414.86021735679543,False,True,False,False,1
ENV-Linkages 3.0,EMF30_Slower-Action+SLCF,133.049205784346,-413.51886498434897,False,True,False,False,1
EPPA 6,1.5CNow_Gradual,-126.46724237961956,-21.45448683722998,False,False,True,False,1
EPPA 6,1.5CNow_OptTax,75.36277206994009,-129.77428692433747,False,True,False,False,1
EPPA 6,2CNow_Gradual,-46.91437520266561,-155.77564487925673,False,False,True,False,1
EPPA 6,2CNow_OptTax,102.69362565399291,-257.73437159724347,False,True,False,False,1
EPPA 6,Paris1.5C_OptTax,-210.6319083861203,6.971373570161646,False,False,True,False,1
EPPA 6,Paris2C_Gradual,-55.61208870798902,-157.4053814182633,False,False,True,False,1
EPPA 6,Paris2C_OptTax,-65.30189094298674,-149.38873814996103,False,False,True,False,1
EPPA 6,ParisFlat,111.18874523756563,-376.1950527931092,False,True,False,False,1
EPPA 6,ParisForever,174.87631142757505,-441.50947864509396,False,True,False,False,1
EPPA 6,Ref,275.1522424070416,-557.9604605698139,False,True,False,False,1
En-ROADS-96,Ratchet-1.5-allCDR,1.2180000000000746,-109.00110000000001,False,True,False,False,1
En-ROADS-96,Ratchet-1.5-limCDR,-174.46900000000016,-56.12459999999999,False,False,True,False,1
En-ROADS-96,Reference,464.48299999999995,-681.184,False,True,False,False,1
FARM 3.2,EMF33_Baseline,171.42836161390835,-503.3263787899364,False,True,False,False,1
FARM 3.2,EMF33_Med2C_full,-0.8670083837680522,-91.3832194046449,False,False,True,False,1
FARM 3.2,EMF33_Med2C_nobeccs,-2.9870693936099997,-89.52495283105605,False,False,True,False,1
FARM 3.2,EMF33_Med2C_nofuel,-2.894323338056097,-95.68454129134776,False,False,True,False,1
FARM 3.2,EMF33_Med2C_none,-7.426918663541983,-96.58882536445239,False,False,True,False,1
FARM 3.2,EMF33_WB2C_full,69.768394711121,259.38512645384696,True,False,False,False,1
FARM 3.2,EMF33_WB2C_nobeccs,-42.94930310923303,263.86266417514884,False,False,True,False,1
FARM 3.2,EMF33_WB2C_nofuel,78.85464036713597,254.211999471632,True,False,False,False,1
FARM 3.2,EMF33_WB2C_none,-54.630510840644945,247.05484268129499,False,False,True,False,1
FARM 3.2,EMF33_tax_hi_full,19.945380923481025,-163.87819064328662,False,True,False,False,1
FARM 3.2,EMF33_tax_hi_none,19.188342488123,-177.57386676893321,False,True,False,False,1
FARM 3.2,EMF33_tax_lo_full,67.46192306322098,-291.0219012206326,False,True,False,False,1
FARM 3.2,EMF33_tax_lo_none,67.29823523818993,-299.3276302776795,False,True,False,False,1
GCAM 4.0,20% abatement (FF&I),280.2441325090001,-365.351070841,False,True,False,False,1
GCAM 4.0,20% abatement (GHG),262.8221894630001,-347.504362434,False,True,False,False,1
GCAM 4.0,450 concentration,264.62480188100005,-321.165372484,False,True,False,False,1
GCAM 4.0,50% abatement (FF&I),275.4109711589998,-255.27912483200004,False,True,False,False,1
GCAM 4.0,50% abatement (GHG),263.9473958450001,-201.74582853199996,False,True,False,False,1
GCAM 4.0,550 concentration,279.38787708999996,-411.4287094280003,False,True,False,False,1
GCAM 4.0,650 concentration,312.100505377,-544.9615219410002,False,True,False,False,1
GCAM 4.0,Core baseline,373.0600586360001,-660.808550341,False,True,False,False,1
GCAM 4.0,High CO2 price,282.9029936809999,-115.14654353500003,False,True,False,False,1
GCAM 4.0,Low CO2 price,297.6252156400001,-479.837950077,False,True,False,False,1
GCAM 4.0,Policy baseline,283.71472584000026,-444.1052629889999,False,True,False,False,1
GCAM 4.2,ADVANCE_2020_1.5C-2100,143.91720851299976,-74.089588934,False,True,False,False,1
GCAM 4.2,ADVANCE_2020_Med2C,230.27944099399997,-265.96970106599997,False,True,False,False,1
GCAM 4.2,ADVANCE_2020_WB2C,175.78260171400007,-151.25636713300003,False,True,False,False,1
GCAM 4.2,ADVANCE_2030_1.5C-2100,128.16200518300002,-29.668213356999956,False,True,False,False,1
GCAM 4.2,ADVANCE_2030_Med2C,236.38724745699994,-279.999930701,False,True,False,False,1
GCAM 4.2,ADVANCE_2030_Price1.5C,142.691390748,-70.93097552399996,False,True,False,False,1
GCAM 4.2,ADVANCE_2030_WB2C,172.19054316599988,-142.44283520100004,False,True,False,False,1
GCAM 4.2,ADVANCE_NoPolicy,386.6485824460001,-691.861808987,False,True,False,False,1
GCAM 4.2,EMF30_BCOC-EndU,386.962124247,-713.7783787329997,False,True,False,False,1
GCAM 4.2,EMF30_Baseline,392.2705872,-695.6395677700002,False,True,False,False,1
GCAM 4.2,EMF30_CH4-Only,370.53041499200003,-644.5264305110002,False,True,False,False,1
GCAM 4.2,EMF30_ClimPolicy,195.55642400000022,-203.23499417999997,False,True,False,False,1
GCAM 4.2,EMF30_ClimPolicy+SLCF,191.57461935000003,-217.374793298,False,True,False,False,1
GCAM 4.2,EMF30_D_CH4-ClimPolicy,388.385207917,-688.9555204999999,False,True,False,False,1
GCAM 4.2,EMF30_D_CO2-Only,206.27570895899987,-209.30650416799995,False,True,False,False,1
GCAM 4.2,EMF30_D_Frozen-CH4,392.270586807,-695.6395677900002,False,True,False,False,1
GCAM 4.2,EMF30_D_Frozen-EF,392.2705872,-695.6395677700002,False,True,False,False,1
GCAM 4.2,EMF30_D_Frozen-EF-EndU,392.2705872,-695.6395677700002,False,True,False,False,1
GCAM 4.2,EMF30_D_Frozen-EF-SLCF,392.2705872,-695.6395677700002,False,True,False,False,1
GCAM 4.2,EMF30_SLCF,367.5052978289999,-658.5647083040001,False,True,False,False,1
GCAM 4.2,EMF33_Baseline,311.748598944836,-628.9520961007661,False,True,False,False,1
GCAM 4.2,EMF33_Med2C_cost100,131.9518120993191,-323.5396145088991,False,True,False,False,1
GCAM 4.2,EMF33_Med2C_full,160.423626414296,-320.710861836646,False,True,False,False,1
GCAM 4.2,EMF33_Med2C_limbio,149.31254369832504,-292.6801606937671,False,True,False,False,1
GCAM 4.2,EMF33_Med2C_nobeccs,123.94818787851204,-261.3968978690419,False,True,False,False,1
GCAM 4.2,EMF33_Med2C_nofuel,150.21169065330014,-323.768445530636,False,True,False,False,1
GCAM 4.2,EMF33_Med2C_none,117.13874873689406,-269.724167053577,False,True,False,False,1
GCAM 4.2,EMF33_WB2C_full,134.04808943717273,-236.3953627027691,False,True,False,False,1
GCAM 4.2,EMF33_WB2C_limbio,121.11540023477812,-195.45170250531402,False,True,False,False,1
GCAM 4.2,EMF33_WB2C_nobeccs,89.33773644294695,-156.98002706260704,False,True,False,False,1
GCAM 4.2,EMF33_WB2C_nofuel,128.71590480920293,-249.5279188237331,False,True,False,False,1
GCAM 4.2,EMF33_WB2C_none,70.49668575612804,-157.55510773625997,False,True,False,False,1
GCAM 4.2,EMF33_tax_hi_full,123.45895183176503,-351.22310726983693,False,True,False,False,1
GCAM 4.2,EMF33_tax_hi_none,116.22324759468393,-367.20163058896185,False,True,False,False,1
GCAM 4.2,EMF33_tax_lo_full,209.11547303394718,-503.7098207237548,False,True,False,False,1
GCAM 4.2,EMF33_tax_lo_none,204.041109997303,-514.8385240807424,False,True,False,False,1
GCAM 4.2,SSP1-19,60.58217088180004,-147.967773641,False,True,False,False,1
GCAM 4.2,SSP1-26,133.00678687143102,-317.257243935647,False,True,False,False,1
GCAM 4.2,SSP1-34,198.8142682861611,-442.15891648901663,False,True,False,False,1
GCAM 4.2,SSP1-45,227.76805935927996,-492.5735831788981,False,True,False,False,1
GCAM 4.2,SSP1-Baseline,247.1170407489999,-531.0467658739999,False,True,False,False,1
GCAM 4.2,SSP2-19,140.88879871200004,-75.89195149699998,False,True,False,False,1
GCAM 4.2,SSP2-26,150.40578788983692,-202.0518002729233,False,True,False,False,1
GCAM 4.2,SSP2-34,206.08760902325582,-408.6672139925044,False,True,False,False,1
GCAM 4.2,SSP2-45,231.472680140438,-465.47340029532194,False,True,False,False,1
GCAM 4.2,SSP2-60,312.693287760398,-613.2998885433615,False,True,False,False,1
GCAM 4.2,SSP2-Baseline,342.089243024,-668.18498384,False,True,False,False,1
GCAM 4.2,SSP3-Baseline,264.58716956699993,-644.724595095,False,True,False,False,1
GCAM 4.2,SSP4-26,128.59243571499997,-150.659319822,False,True,False,False,1
GCAM 4.2,SSP4-34,138.70238761801704,-269.6048850915779,False,True,False,False,1
GCAM 4.2,SSP4-45,169.51370838216098,-357.3010803894338,False,True,False,False,1
GCAM 4.2,SSP4-60,254.95293944443097,-532.764787606164,False,True,False,False,1
GCAM 4.2,SSP4-Baseline,267.58941193500004,-564.831858709,False,True,False,False,1
GCAM 4.2,SSP5-19,375.521468056,-320.08313655200004,False,True,False,False,1
GCAM 4.2,SSP5-26,390.2368093659999,-394.8157799150002,False,True,False,False,1
GCAM 4.2,SSP5-34,428.6401096570361,-567.164848597794,False,True,False,False,1
GCAM 4.2,SSP5-45,474.00733576915593,-683.255724056668,False,True,False,False,1
GCAM 4.2,SSP5-60,563.770573257406,-860.3185930774167,False,True,False,False,1
GCAM 4.2,SSP5-Baseline,647.1959089039999,-998.861131254,False,True,False,False,1
GCAM 5.2,"NGFS1_Current policies (Hot house world, Rep)",267.6962241,-496.77626804999994,False,True,False,False,1
GCAM 5.2,"NGFS1_Immediate 2C with CDR (Orderly, Rep)",146.19771300000002,8.005005390000008,True,False,False,False,1
GCAM 5.3,NGFS2_Below 2?C,6.443300000000022,-86.6959,False,True,False,False,1
GCAM 5.3,NGFS2_Current Policies,216.09800000000007,-527.34061,False,True,False,False,1
GCAM 5.3,NGFS2_Delayed Transition,-11.537199999999984,34.93921,False,False,True,False,1
GCAM 5.3,NGFS2_Divergent Net Zero Policies,-65.19050000000004,140.13752999999997,False,False,True,False,1
GCAM 5.3,NGFS2_Nationally Determined Contributions (NDCs),142.6929,-356.91656,False,True,False,False,1
GCAM 5.3,NGFS2_Net-Zero 2050,-17.788999999999987,67.55759999999998,False,False,True,False,1
GCAM 5.3,R_BAU,319.8998891740521,-610.688423543715,False,True,False,False,1
GCAM 5.3,R_MAC_30_n0,195.27325322238198,-98.39058191719874,False,True,False,False,1
GCAM 5.3,R_MAC_30_n8,160.68210223737196,79.0762487373043,True,False,False,False,1
GCAM 5.3,R_MAC_35_n0,193.91229315763496,-101.68734995129313,False,True,False,False,1
GCAM 5.3,R_MAC_35_n8,163.588705758817,68.7405464328466,True,False,False,False,1
GCAM 5.3,R_MAC_40_n0,191.49352235505398,-103.68306068762763,False,True,False,False,1
GCAM 5.3,R_MAC_40_n8,166.03325119408407,60.75897772757179,True,False,False,False,1
GCAM 5.3,R_MAC_45_n0,187.61816754475,-105.43648638883889,False,True,False,False,1
GCAM 5.3,R_MAC_45_n8,167.51731793690794,53.663431275581615,True,False,False,False,1
GCAM 5.3,R_MAC_50_n0,185.13196205139297,-104.49928246604077,False,True,False,False,1
GCAM 5.3,R_MAC_50_n8,170.52905742977998,48.45702090730191,True,False,False,False,1
GCAM 5.3,R_MAC_55_n0,185.89752169494398,-179.2579733553087,False,True,False,False,1
GCAM 5.3,R_MAC_55_n8,184.118974970537,-82.93229189980894,False,True,False,False,1
GCAM 5.3,R_MAC_60_n0,185.749322733452,-222.865772722634,False,True,False,False,1
GCAM 5.3,R_MAC_60_n8,185.90539874519095,-156.35048514695438,False,True,False,False,1
GCAM 5.3,R_MAC_65_n0,187.15062373279397,-252.96227853764196,False,True,False,False,1
GCAM 5.3,R_MAC_65_n8,185.78380545769892,-201.8233564858853,False,True,False,False,1
GCAM 5.3,R_MAC_70_n0,190.09934090609306,-276.51363351598263,False,True,False,False,1
GCAM 5.3,R_MAC_70_n8,185.928918625807,-232.28975228904312,False,True,False,False,1
GCAM 5.3,R_MAC_75_n0,193.72142015684494,-295.75631192684745,False,True,False,False,1
GCAM 5.3,R_MAC_75_n8,187.41828101593296,-255.88016966698189,False,True,False,False,1
GCAM 5.3,R_MAC_80_n0,197.35885017806402,-311.5870812206732,False,True,False,False,1
GCAM 5.3,R_MAC_80_n8,189.88188160338802,-275.2341927417749,False,True,False,False,1
GCAM 5.3,R_MAC_85_n0,200.748824912048,-324.79530849712546,False,True,False,False,1
GCAM 5.3,R_MAC_85_n8,192.86892595797804,-291.6521066239531,False,True,False,False,1
GCAM 5.3,R_MAC_90_n0,203.846598635507,-336.00587658748685,False,True,False,False,1
GCAM 5.3,R_MAC_90_n8,195.91890899835096,-305.5799109319836,False,True,False,False,1
GCAM 5.3,R_MAC_95_n0,206.6624931776239,-345.6716132315048,False,True,False,False,1
GCAM 5.3,R_MAC_95_n8,198.83821976849708,-317.49353300285225,False,True,False,False,1
GCAM 5.3,R_MAC_99_n0,209.203497010334,-354.08032527235946,False,True,False,False,1
GCAM 5.3,R_MAC_99_n8,201.56305900434302,-327.8159281733117,False,True,False,False,1
GCAM 5.3,SSP1-DACCS-1p9-3pctHR,148.79524477447097,259.52343479915703,True,False,False,False,1
GCAM 5.3,SSP1-DACCS-2p6-3pctHR,123.52237669995907,116.53035683288289,True,False,False,False,1
GCAM 5.3,SSP1-highcostDACCS-2p6-3pctHR,124.55877830000003,129.98075666000003,True,False,False,False,1
GCAM 5.3,SSP1-lowcostDACCS-2p6-3pctHR,126.44559679999998,97.27162633,True,False,False,False,1
GCAM 5.3,SSP1-noDACCS-1p9-3pctHR,137.96372855328707,235.96399771658918,True,False,False,False,1
GCAM 5.3,SSP1-noDACCS-2p6-3pctHR,123.37387814130301,122.54612152198894,True,False,False,False,1
GCAM 5.3,SSP2-DACCS-2p6-3pctHR,205.01492626870402,142.88542212228998,True,False,False,False,1
GCAM 5.3,SSP2-noDACCS-2p6-3pctHR,218.980231846509,196.53212136400023,True,False,False,False,1
GCAM 5.3,SSP4-DACCS-1p9-3pctHR,204.66003151722595,110.65197636853571,True,False,False,False,1
GCAM 5.3,SSP4-DACCS-2p6-3pctHR,160.207036719984,39.567319817547514,True,False,False,False,1
GCAM 5.3,SSP4-highcostDACCS-2p6-3pctHR,166.35163140000003,122.20861435999998,True,False,False,False,1
GCAM 5.3,SSP4-medcostDACCS-2p6-3pctHR,161.26837479999995,91.93865810000003,True,False,False,False,1
GCAM 5.3,SSP4-noDACCS-1p9-3pctHR,235.19326823320205,271.98906862332467,True,False,False,False,1
GCAM 5.3,SSP4-noDACCS-2p6-3pctHR,166.17761760547995,120.09346359927599,True,False,False,False,1
GCAM 5.3,SSP5-DACCS-1p9-3pctHR,490.130517957735,-3.422648362297025,False,True,False,False,1
GCAM 5.3,SSP5-DACCS-2p6-3pctHR,407.220853443307,-62.472413957936965,False,True,False,False,1
GCAM 5.3,SSP5-noDACCS-2p6-3pctHR,419.531520469675,179.96401919636878,True,False,False,False,1
GCAM 5.3,SSP_SSP1,97.16829245189899,31.97563989797368,True,False,False,False,1
GCAM 5.3,SSP_SSP2,183.39104204074306,-104.23125775704841,False,True,False,False,1
GCAM 5.3,SSP_SSP4,162.98276239642803,-88.50119169793129,False,True,False,False,1
GCAM 5.3,SSP_SSP5,427.888801205159,-234.20143020741403,False,True,False,False,1
GCAM-PR 5.3,CSH,0.0,0.0,False,False,False,True,0
GCAM-PR 5.3,PCSH,0.0,0.0,False,False,False,True,0
GCAM-PR 5.3,PR_CP_Intensity,213.49284581162703,-364.490755525342,False,True,False,False,1
GCAM-PR 5.3,PR_CP_Price,219.77204851038096,-385.5435232925684,False,True,False,False,1
GCAM-PR 5.3,PR_CP_PriceOnly,232.72415471660008,-387.05137553309817,False,True,False,False,1
GCAM-PR 5.3,PR_NDC_Intensity,200.20842918141398,-286.1826997729846,False,True,False,False,1
GCAM-PR 5.3,PR_NDC_Price,206.07055345556705,-333.4354061358064,False,True,False,False,1
GCAM-PR 5.3,PR_NDC_PriceOnly,221.31756109999992,-339.89075531,False,True,False,False,1
GCAM-PR 5.3,PR_baseline,245.72289769999998,-455.534468082,False,True,False,False,1
GCAM-PR 5.3,R,0.0,0.0,False,False,False,True,0
GCAM-PR 5.3,SH,0.0,0.0,False,False,False,True,0
GCAM-PR 5.3,USComp+UpdPledges+RoWCond,209.77990903782006,-205.80327698422315,False,True,False,False,1
GCAM-PR 5.3,USComp+UpdPledges+RoWRatchet,199.59990052197497,-170.87674010908302,False,True,False,False,1
GCAM-PR 5.3,USCurM+RoWCond,232.21193008865498,-277.98799498118353,False,True,False,False,1
GCAM-PR 5.3,USCurM+RoWUncond,238.07726292603195,-330.4951231509406,False,True,False,False,1
GCAM-PR 5.3,USCurM+UpdPledges+RoWCond,227.211275980957,-241.70917313455595,False,True,False,False,1
GCAM5.2_NET,GCAM_1.5C_high_os_high-cost-DAC,305.53460000000007,-222.73228999999992,False,True,False,False,1
GCAM5.2_NET,GCAM_1.5C_high_os_low-cost-DAC,350.0223000000001,-337.51487999999995,False,True,False,False,1
GCAM5.2_NET,GCAM_1.5C_low_os_high-cost-DAC,322.8751,-214.99788,False,True,False,False,1
GCAM5.2_NET,GCAM_1.5C_low_os_low-cost-DAC,364.9741,-335.42510999999996,False,True,False,False,1
GCAM5.2_NET,GCAM_1.5C_low_os_noDAC,201.808,-17.279399999999953,False,True,False,False,1
GEM-E3 V1,CD-LINKS_INDCi,9.099011877739201,-276.66444059561474,False,True,False,False,1
GEM-E3 V1,CD-LINKS_INDCi_recGenTaxation,320.33984477722237,-422.38897945230144,False,True,False,False,1
GEM-E3 V1,CD-LINKS_INDCi_recSocialSecurity,316.54405795981296,-418.37531131544756,False,True,False,False,1
GEM-E3 V1,CD-LINKS_NPi,115.82470565182172,-420.132835269625,False,True,False,False,1
GEM-E3 V1,CD-LINKS_NPi2020_1000,-178.0391082731827,-55.97862535021295,False,False,True,False,1
GEM-E3 V1,CD-LINKS_NPi2020_1000_recGenTaxation,53.78677040314011,-54.511760356797254,False,True,False,False,1
GEM-E3 V1,CD-LINKS_NPi2020_1000_recSocialSecurity,49.32960989616663,-47.56288260140494,False,True,False,False,1
GEM-E3 V1,CD-LINKS_NPi2020_1600,-104.13679408554913,-157.80271687210637,False,False,True,False,1
GEM-E3 V1,CD-LINKS_NPi2020_400,-208.06554899501253,19.097309639457663,False,False,True,False,1
GEM-E3 V1,CD-LINKS_NPi2020_400_recGenTaxation,90.20044781445381,23.623722202543888,True,False,False,False,1
GEM-E3 V1,CD-LINKS_NPi2020_400_recSocialSecurity,85.83769989836111,20.853001800906327,True,False,False,False,1
GEM-E3_V2021,EN_INDCi2030_1000,31.653970455313583,84.91507523552781,True,False,False,False,1
GEM-E3_V2021,EN_INDCi2030_1000_COV,44.86531259784431,61.5115024244582,True,False,False,False,1
GEM-E3_V2021,EN_INDCi2030_1000_COV_NDCp,55.00200614460721,53.69196916464978,True,False,False,False,1
GEM-E3_V2021,EN_INDCi2030_1000_NDCp,31.490248358175904,87.33091370253999,True,False,False,False,1
GEM-E3_V2021,EN_INDCi2030_1000f,75.89366423349725,10.781586521303836,True,False,False,False,1
GEM-E3_V2021,EN_INDCi2030_1000f_COV,80.53850100363877,-3.6346389971943154,False,True,False,False,1
GEM-E3_V2021,EN_INDCi2030_1000f_COV_NDCp,80.14148647185971,-8.325776208495029,False,True,False,False,1
GEM-E3_V2021,EN_INDCi2030_1000f_NDCp,75.41521200294187,6.73314570688342,True,False,False,False,1
GEM-E3_V2021,EN_INDCi2030_1400,90.62207716453156,-99.31639183435828,False,True,False,False,1
GEM-E3_V2021,EN_INDCi2030_1400f,90.62207716453156,-99.31639183435828,False,True,False,False,1
GEM-E3_V2021,EN_INDCi2030_1800,111.25856736715969,-164.94715077859792,False,True,False,False,1
GEM-E3_V2021,EN_INDCi2030_1800f,111.25856736715969,-164.94715077859792,False,True,False,False,1
GEM-E3_V2021,EN_INDCi2030_600f,-19.475904039893408,198.08538499679167,False,False,True,False,1
GEM-E3_V2021,EN_INDCi2030_600f_COV,-10.075959035792152,177.7517830079299,False,False,True,False,1
